,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.0,0.0,0.0,0.0,-0.23459620991483796,-0.27932661256766694,-0.14895372082644212,0.0,0.0,0.0,0.06698651440929004,0.0,0.06307899910609435,0.0,0.14323340202508184,0.0,0.29747557107208344,0.0,0.0,0.0,0.09520249643399353,0.0,0.0,0.0,0.0,0.0,0.0,0.04029213189261873,0.0,0.0,0.0,0.7841492680731439,0.0,0.0,-0.12974711841314535,0.0,0.06850090309565612,-0.02230247927624729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08139635996083827,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.3478624351777194,-0.052676235606624766,-0.005930095685533467,0.0,0.0,0.0,-0.004638058439584571,-0.0026592216712600517,0.0,-0.03508501918022438,0.0,-0.10657047284916925,0.0,0.0,0.0,0.037511402344196934,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038698982626408345,0.0,0.0,0.0,0.03594469202910216,0.0,0.0,-0.03838839877354412,0.0,0.0,-0.003650983787750496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04787107588224689,0.0,0.0,0.0,-0.28545357915301006
2,0.0,0.0,0.0,0.0,0.0,-0.16769351384449793,0.0,0.0,0.0,0.0,0.026957665038391285,0.0,0.05718139789591652,0.20029405427350427,0.0,0.024251391682076334,0.0,0.0,0.0,0.21891580005271458,0.11104946257509601,0.12303634805629704,0.08793795247764499,0.0,0.0,0.0,0.0,0.0,0.0,0.037388958244722575,0.0,-0.07700824198585184,0.0,-0.08738127850018854,0.0,0.0,0.0,0.038671562345067786,0.0,0.07213429124384606,0.0,0.0,0.0,0.0,0.04555180999411804,0.0,0.0,0.0,0.04720028242042629,0.0,0.36367089236509165
3,-0.01704041025074323,0.0,0.0,0.0,-0.27637653871525425,0.0,0.0,0.0,-0.07044019281451674,0.0,0.023665421860962804,0.0,0.0,0.0,-0.14841203050724533,0.0,0.0,0.20411635723215835,0.0,0.0,0.0,0.0,-0.02219989640457785,-0.08294334225830115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015616330775999233,0.39451505484339733,0.0,0.1613117371810822,0.12552465006736127,0.0,0.02646984923342281,0.07377787962328974,-0.06610464323001275,0.0,0.0,0.0,0.010731422855621557,0.0,0.2143878079523356,0.1376141636509254,0.12227771135934845,0.0,0.06479317397352015,1.1897392954489452
4,0.0,0.08407825698909971,0.0,0.0,0.0,0.06539944936304606,-0.25009680330126804,-0.006168700251117689,0.0,0.0,0.0,0.0,-0.013520336337966067,0.0,0.0,0.0,-0.040042441699910974,0.0,0.0,0.0,0.04064854086071803,0.0,0.0,0.0,0.0,0.0,0.0,0.004920287808793776,0.0,0.0,0.0,0.06254979583249747,0.0,0.0,0.08813554700503974,0.0,0.0,-0.008946685467939192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4556118419163178,-0.032657152391221744,0.0,0.0,0.0,-0.22547611226813963
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.914430365937088
6,0.0,0.0,0.0,0.0,0.0,0.19764066309510814,0.0,0.0,0.0,0.0,0.0,0.0,-0.01759102339485485,0.0,0.19243127896880713,0.0,0.254113983403894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2238322220330914,0.0,0.0,0.0,0.0,0.321008376607361
7,0.0,0.0,0.0,0.0,0.0,-0.17665144596452834,-0.25188661972498516,0.0,0.0,0.0,0.10919889653146629,0.15446131634734914,0.35382959068011777,0.0,0.1622671141218557,0.0,0.3183555302661534,0.0,0.0,0.0,-0.3253576390469945,0.0,0.0,0.0,0.0,0.0,0.0,0.11857937037912898,0.0,0.0,0.0,0.0,0.0,0.0,0.6322138588039035,0.0,0.0,0.14010358431749628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3374593524173407,-0.28662053747098315,0.0,0.0,0.0,0.0
8,0.12068541218273636,-0.10567122115606348,0.0,0.0,0.7083649545619769,-0.029168113817899917,-0.23344823119906918,0.014271688788967736,0.0,0.06357321223072841,0.0,-0.004867416385728589,0.09424337908581613,0.02823631767917669,0.7384714883201551,0.0,0.13425617085733077,0.0,0.0,0.0,0.13323869929701934,0.0,0.0,0.0,0.0,0.0,0.041782037415542324,0.0,-0.013588415303231705,0.0,0.11358086151172661,-0.16431287217874888,0.1070649024421383,0.0,-0.148661914855962,0.0,0.0,0.059515202516851065,0.0,0.0,0.0,0.0,0.0,-0.028752720685172664,0.0,-0.6661436655768723,-0.050481924288932084,-0.14188157015466696,-0.007891208784899918,0.23511450744877593,0.0
9,0.09634235205775715,0.2508041228963703,0.0,0.0,0.2541438341073279,-0.08789806129322547,-0.04946065429046988,-0.018242180591439363,0.0,0.0,0.031866014678418035,0.0,-0.028501763330451926,0.06803829089772621,-0.09734390898397452,0.0,0.0,0.0,0.0,0.0,0.054947717481474756,0.0,0.0,0.1441333479890022,0.0,0.0,-0.16783688795258206,0.0,-0.01253549554402369,0.0,0.5124789722097179,0.0,-0.09935776762885666,0.0,-0.11412123956744394,0.19201878908027645,0.0,-0.009084444891042947,0.0,0.0,0.0,0.0,0.0,0.06976950754930042,0.0,-0.16246896944326444,0.14534502141289748,-0.06068487520576469,-0.008007636680982463,0.26216491053055196,0.7821475280676738
10,0.0,0.0,0.0,0.0,0.0,-1.0512882480379098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.156162888188341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.016604006394249
