,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.3050117289831997,0.0,0.0,0.0,0.0,0.0,-0.40773706228792783,-0.3850980532193888,0.0,0.30076985886591956,-0.4836828998240136,-0.405324633361951,0.0,0.0,0.0,0.679210359330771,-0.5318529004288003,0.0,0.0,0.0,0.30470152231915826,0.0,0.0,0.0,0.0,-0.33195601825374227,0.0,-0.4293105210291647,-0.4087512901233822,0.0,0.0,0.0,-0.36879947590178663,0.0,-0.44562967341101556,0.0,0.0,-0.3773810886427431,0.0,-0.3218199717784646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33920109579618096,-0.5110605862195557,0.3411668341715544,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651141206414817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293030792915933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32391783839410343,0.0,0.0,0.0
4,-0.6015207186724031,0.0,0.0,-0.5635465061087966,0.0,0.0,-0.4265248129237233,0.0,0.0,0.0,0.0,-0.33504765672192977,-1.1685463143454604,0.0,0.0,1.4588853863631661,0.0,0.0,0.3741610725539519,0.0,0.0,-0.31207509162533664,0.3731932705004639,0.0,0.0,1.1010166994601378,0.0,0.0,0.5743633492107498,0.0,-0.39644173399552474,0.0,-0.5345055412741035,0.0,0.0,0.0,0.0,-0.8588881470487649,0.0,0.592496794353543,0.0,0.0,0.42173781781964703,0.0,0.0,0.0,0.0,-0.46883661071332733,1.1185734962873364,0.0,-0.42483910221330906
5,0.0,0.3468050102044673,-0.32521080674924324,0.0,0.0,0.0,0.41832680929932003,0.0,0.0,0.0,0.0,0.0,0.0,0.4128989922368576,0.0,0.0,0.0,0.0,-0.3267584801402758,0.0,0.0,0.0,0.0,0.0,-0.34948311113004227,0.0,0.0,0.0,0.8605471997574875,0.0,0.0,0.0,0.6252668709382487,0.0,0.0,0.3900476722870149,0.0,-0.368561536943143,0.4373562453035353,0.0,-0.43682597616887686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905948096834575,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44489313252497836,-0.5556616698911264,0.0,0.0,0.3732291843570954,-0.7147662927497509,0.0,0.3262116698449873,-0.4214965273491309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6913951396417616,0.4822765040705472,0.0,0.0,0.0,0.0,0.0,0.4040717001271849,0.0,0.0,0.5211148660938254,0.0,0.0,-0.32908746385486837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3297633717666635,-0.4028330327318835,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6459466759906294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3239341849758245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42717794346455845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
