,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36078772664009945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.30317228968584675,0.0,0.37920041341363125,-0.3995976928167783,0.0,-0.5369876437236487,1.0205707176819512,0.0,0.0,-0.3330212934723982,-0.765050377317044,-0.4066180325772225,0.0,0.0,0.0,0.0,0.0,-0.4240536709394864,0.0,0.0,0.0,0.0,0.0,-0.3660806536920985,0.0,0.0,-0.4313737378210603,0.0,0.0,0.0,-0.47218249922055494,0.4846564615144389,0.0,-0.42930739124414224,0.0,0.0,0.0,0.0,-0.30165149377776246,0.0,0.36961419874560486,0.0,-0.46293091506444217,0.0,0.0,-0.5900732123940634,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3096578223941443,0.0,0.0,0.0,0.0,0.0,0.0,0.3117572461219182,0.0,0.0,0.0
4,0.0,0.0,-0.342246274235998,0.0,0.0,0.4144989932452358,0.0,0.0,0.0,0.0,0.0,-0.30764768747909227,0.8150016710643959,0.0,0.0,0.0,0.54690004842707,-0.37120734336260275,0.0,-0.3245540648781026,0.0,0.0,0.0,0.0,-0.5296747153051178,0.34122260316553205,0.0,-0.4623978798670081,0.0,0.0,0.0,-0.33633600679858316,0.8141747823000702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36666216066042195,0.0,-0.5985744541428955,-0.7606865252770484,-0.31214454913108863,0.0,-0.3982345383280432,0.0,-0.3472764291843082,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4396617252278843,0.0,0.0,0.3546767854520708,-0.6306544271041299,0.0,0.0,0.0,0.5516675282847373,0.0,0.0,0.0,0.0,-0.3722439950869885,0.0,0.4176014951403184,0.0,0.0,0.0,0.0,-0.4560229561814601,0.0,0.0,0.0,0.4733737086860449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30599849700229437,0.0,0.0,0.0,-0.3335981016793617,0.0,0.0
6,-0.3683334953267184,0.0,0.0,0.0,0.0,-0.4276259418745398,0.0,0.0,0.921643654636353,0.0,0.0,0.0,0.0,0.0,-0.4569514950113026,0.0,0.0,0.3879011543129051,0.3376172093005294,0.0,0.0,0.0,0.0,0.0,-0.6099849841325882,0.33763109913340944,0.5734614737063156,0.0,0.0,0.0,0.0,0.0,0.3056497065044325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3203493668164851,0.0,-0.443671934416691,0.0,0.0,0.0,0.0,0.0,-0.5282810689244959
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31858672210445366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
